control_id,cosine_mean,cosine_std,rouge_mean,rouge_std,bleu_mean,bleu_std,structural_mean,structural_std,bertscore_mean,bertscore_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,true_positives,gt_count,ai_claims,matched_ai_claims,iterations
148,0.41742939742846363,0.039553426823412674,0.19616869509838705,0.02989118061286157,0.03522047696584445,0.011401084553730977,0.5776653409004211,0.03280683078552712,0.11892058029770851,0.02148892013949892,0.12,0.12736648783028534,0.041666666666666664,0.04392052305789416,0.061764705882352944,0.06514261407992242,5,120,37,5,10
149,0.19099215813215026,0.054709457465478104,0.12532933104411095,0.02275761576029317,0.00537912518273768,0.0016682411619505318,0.4964135318994522,0.049665221314880444,-0.045020592771470545,0.041560256735751436,0.18,0.2030325644378808,0.07272727272727272,0.0835396894066074,0.10333333333333335,0.1177987402728762,8,110,43,5,10
150,0.25783942221442085,0.035559332096475084,0.16236283496055406,0.017505917045803863,0.010340764920687567,0.002136009540840558,0.4269867479801178,0.021785773659869816,0.07568451624829323,0.042307241810940706,0.0,0.0,0.0,0.0,0.0,0.0,0,30,43,0,10
151,0.1811485843893599,0.031952862610028686,0.14882091635764474,0.017214913337968915,0.0070259487653427,0.002293716792801339,0.49147199988365176,0.03467977793549173,-0.034906246518949045,0.03188050565388708,0.0,0.0,0.0,0.0,0.0,0.0,0,110,50,0,10
152,0.14257758913370694,0.10428086619270405,0.1409421580710235,0.04206661537060109,0.004982588177482767,0.0006132899399083446,0.5321138679981232,0.045142090847831336,0.023611844005063175,0.040900576866212596,0.225,0.2080553701230445,0.08181818181818182,0.07959954870644666,0.11876750700280111,0.11309899357707048,9,110,39,6,10
153,0.20369818300284673,0.031989210480993346,0.1253719795313092,0.013594797920992904,0.008603621731508384,0.0014008951884856308,0.5594408571720123,0.04181224013866487,0.1152559258043766,0.0351704451663803,0.0,0.0,0.0,0.0,0.0,0.0,0,20,39,0,10
154,0.21218506123450354,0.0645147961121501,0.15901563683879186,0.03227771028987228,0.007390958055857162,0.0029917719225292373,0.47942243218421937,0.052362634229862794,0.005967624834738672,0.04779458982066227,0.0,0.0,0.0,0.0,0.0,0.0,0,40,54,0,10
